order_id,event_id,event_version,order_timestamp_utc,region_code,category_code,currency_code,gross_amount,customer_segment,source_updated_at,ingested_at
SO-202608-00330,CDC-00000330,1,2026-08-10T14:05:00Z,QC,ACC,CAD,165.79,SMB,2026-08-10T14:12:26Z,2026-09-26T17:30:00Z
SO-202608-00331,CDC-00000331,1,2026-08-10T15:22:01Z,BC,SVC,CAD,207.53,Consumer,2026-08-10T15:29:36Z,2026-09-26T17:30:00Z
SO-202608-00332,CDC-00000332,1,2026-08-10T16:33:27Z,AB,ACC,USD,106.15,Enterprise,2026-08-10T16:39:46Z,2026-09-26T17:30:00Z
SO-202608-00333,CDC-00000333,1,2026-08-10T16:39:26Z,AB,ACC,CAD,206.24,Consumer,2026-08-10T16:43:54Z,2026-09-26T17:30:00Z
SO-202608-00334,CDC-00000334,1,2026-08-10T17:08:42Z,QC,ACC,CAD,172.44,SMB,2026-08-10T17:09:06Z,2026-09-26T17:30:00Z
SO-202608-00335,CDC-00000335,1,2026-08-10T18:03:05Z,QC,SVC,CAD,775.67,Consumer,2026-08-10T18:08:22Z,2026-09-26T17:30:00Z
SO-202608-00336,CDC-00000336,1,2026-08-10T18:05:39Z,QC,ACC,CAD,203.91,SMB,2026-08-10T18:07:52Z,2026-09-26T17:30:00Z
SO-202608-00337,CDC-00000337,1,2026-08-10T19:26:12Z,ON,SVC,USD,1118.16,SMB,2026-08-10T19:29:51Z,2026-09-26T17:30:00Z
SO-202608-00338,CDC-00000338,1,2026-08-10T19:37:07Z,BC,ACC,CAD,200.07,Enterprise,2026-08-10T19:46:26Z,2026-09-26T17:30:00Z
SO-202608-00339,CDC-00000339,1,2026-08-10T19:47:02Z,ON,DEV,CAD,2220.36,Enterprise,2026-08-10T19:51:26Z,2026-09-26T17:30:00Z
SO-202608-00340,CDC-00000340,1,2026-08-10T19:47:52Z,BC,SVC,CAD,1217.12,Consumer,2026-08-10T19:52:24Z,2026-09-26T17:30:00Z
SO-202608-00341,CDC-00000341,1,2026-08-10T21:01:40Z,QC,ACC,CAD,101.32,Enterprise,2026-08-10T21:02:54Z,2026-09-26T17:30:00Z
SO-202608-00342,CDC-00000342,1,2026-08-10T21:26:54Z,AB,ACC,CAD,210.95,SMB,2026-08-10T21:31:43Z,2026-09-26T17:30:00Z
SO-202608-00343,CDC-00000343,1,2026-08-10T21:55:08Z,BC,SVC,CAD,1185.64,Enterprise,2026-08-10T21:56:41Z,2026-09-26T17:30:00Z
SO-202608-00344,CDC-00000344,1,2026-08-11T00:53:54Z,ON,DEV,CAD,2186.63,SMB,2026-08-11T00:58:45Z,2026-09-26T17:30:00Z
SO-202608-00345,CDC-00000345,1,2026-08-11T01:17:06Z,BC,ACC,CAD,35.14,SMB,2026-08-11T01:25:25Z,2026-09-26T17:30:00Z
SO-202608-00346,CDC-00000346,1,2026-08-11T01:33:14Z,QC,DEV,CAD,1965.31,Enterprise,2026-08-11T01:38:53Z,2026-09-26T17:30:00Z
SO-202608-00347,CDC-00000347,1,2026-08-11T04:20:41Z,AB,DEV,CAD,2339.95,SMB,2026-08-11T04:24:39Z,2026-09-26T17:30:00Z
SO-202608-00348,CDC-00000348,1,2026-08-11T04:39:42Z,ON,SVC,CAD,681.17,Enterprise,2026-08-11T04:43:02Z,2026-09-26T17:30:00Z
SO-202608-00349,CDC-00000349,1,2026-08-11T05:36:13Z,BC,DEV,CAD,535.72,SMB,2026-08-11T05:40:41Z,2026-09-26T17:30:00Z
SO-202608-00350,CDC-00000350,1,2026-08-11T06:33:58Z,BC,ACC,CAD,34.44,Enterprise,2026-08-11T06:36:50Z,2026-09-26T17:30:00Z
SO-202608-00351,CDC-00000351,1,2026-08-11T06:53:02Z,QC,SVC,CAD,500.53,Enterprise,2026-08-11T06:58:02Z,2026-09-26T17:30:00Z
SO-202608-00352,CDC-00000352,1,2026-08-11T07:17:19Z,QC,SVC,CAD,854.58,SMB,2026-08-11T07:26:50Z,2026-09-26T17:30:00Z
SO-202608-00353,CDC-00000353,1,2026-08-11T07:39:14Z,BC,SVC,CAD,699.52,SMB,2026-08-11T07:49:02Z,2026-09-26T17:30:00Z
SO-202608-00354,CDC-00000354,1,2026-08-11T08:24:05Z,QC,DEV,CAD,1845.12,SMB,2026-08-11T08:28:56Z,2026-09-26T17:30:00Z
SO-202608-00355,CDC-00000355,1,2026-08-11T08:26:27Z,QC,ACC,CAD,35.14,Consumer,2026-08-11T08:35:49Z,2026-09-26T17:30:00Z
SO-202608-00356,CDC-00000356,1,2026-08-11T08:32:02Z,QC,SVC,CAD,731.69,Enterprise,2026-08-11T08:41:02Z,2026-09-26T17:30:00Z
SO-202608-00357,CDC-00000357,1,2026-08-11T09:26:54Z,AB,ACC,CAD,110.61,SMB,2026-08-11T09:36:23Z,2026-09-26T17:30:00Z
SO-202608-00358,CDC-00000358,1,2026-08-11T09:48:45Z,AB,ACC,CAD,122.68,SMB,2026-08-11T09:52:46Z,2026-09-26T17:30:00Z
SO-202608-00359,CDC-00000359,1,2026-08-11T09:56:52Z,QC,ACC,CAD,206.54,Enterprise,2026-08-11T10:05:38Z,2026-09-26T17:30:00Z
SO-202608-00360,CDC-00000360,1,2026-08-11T10:25:26Z,ON,DEV,USD,462.57,SMB,2026-08-11T10:26:04Z,2026-09-26T17:30:00Z
SO-202608-00361,CDC-00000361,1,2026-08-11T11:02:49Z,BC,DEV,USD,1400.1,Consumer,2026-08-11T11:06:52Z,2026-09-26T17:30:00Z
SO-202608-00362,CDC-00000362,1,2026-08-11T11:12:12Z,AB,DEV,CAD,1345.87,SMB,2026-08-11T11:21:52Z,2026-09-26T17:30:00Z
SO-202608-00363,CDC-00000363,1,2026-08-11T11:23:59Z,AB,SVC,CAD,1325.88,Consumer,2026-08-11T11:31:52Z,2026-09-26T17:30:00Z
SO-202608-00364,CDC-00000364,1,2026-08-11T12:50:07Z,BC,DEV,CAD,747.67,SMB,2026-08-11T12:55:26Z,2026-09-26T17:30:00Z
SO-202608-00365,CDC-00000365,1,2026-08-11T14:43:49Z,QC,SVC,CAD,1350.45,SMB,2026-08-11T14:48:05Z,2026-09-26T17:30:00Z
SO-202608-00366,CDC-00000366,1,2026-08-11T15:06:00Z,AB,DEV,CAD,839.4,Enterprise,2026-08-11T15:08:07Z,2026-09-26T17:30:00Z
SO-202608-00367,CDC-00000367,1,2026-08-11T15:28:44Z,ON,ACC,CAD,104.37,Enterprise,2026-08-11T15:36:53Z,2026-09-26T17:30:00Z
SO-202608-00368,CDC-00000368,1,2026-08-11T16:00:26Z,QC,DEV,CAD,1415.79,Consumer,2026-08-11T16:06:35Z,2026-09-26T17:30:00Z
SO-202608-00369,CDC-00000369,1,2026-08-11T16:51:22Z,AB,SVC,CAD,646.09,Enterprise,2026-08-11T17:00:05Z,2026-09-26T17:30:00Z
SO-202608-00370,CDC-00000370,1,2026-08-11T16:58:17Z,QC,SVC,CAD,565.12,Consumer,2026-08-11T16:59:29Z,2026-09-26T17:30:00Z
SO-202608-00371,CDC-00000371,1,2026-08-11T17:06:38Z,BC,ACC,USD,54.64,Consumer,2026-08-11T17:08:11Z,2026-09-26T17:30:00Z
SO-202608-00372,CDC-00000372,1,2026-08-11T17:07:29Z,BC,DEV,USD,2378.75,Enterprise,2026-08-11T17:07:36Z,2026-09-26T17:30:00Z
SO-202608-00373,CDC-00000373,1,2026-08-11T17:42:24Z,BC,DEV,CAD,1178.27,Consumer,2026-08-11T17:44:25Z,2026-09-26T17:30:00Z
SO-202608-00374,CDC-00000374,1,2026-08-11T18:04:58Z,ON,DEV,CAD,921.88,Enterprise,2026-08-11T18:13:48Z,2026-09-26T17:30:00Z
SO-202608-00375,CDC-00000375,1,2026-08-11T18:52:18Z,ON,DEV,CAD,1224.81,SMB,2026-08-11T19:00:13Z,2026-09-26T17:30:00Z
SO-202608-00376,CDC-00000376,1,2026-08-11T19:29:07Z,AB,ACC,CAD,32.67,Enterprise,2026-08-11T19:34:54Z,2026-09-26T17:30:00Z
SO-202608-00377,CDC-00000377,1,2026-08-11T19:43:03Z,ON,SVC,CAD,617.52,SMB,2026-08-11T19:53:03Z,2026-09-26T17:30:00Z
SO-202608-00378,CDC-00000378,1,2026-08-11T19:56:26Z,QC,SVC,CAD,563.45,Enterprise,2026-08-11T20:01:06Z,2026-09-26T17:30:00Z
SO-202608-00379,CDC-00000379,1,2026-08-11T19:57:53Z,BC,ACC,USD,138.81,Enterprise,2026-08-11T20:03:32Z,2026-09-26T17:30:00Z
SO-202608-00380,CDC-00000380,1,2026-08-11T20:18:38Z,ON,ACC,USD,161.35,Consumer,2026-08-11T20:24:10Z,2026-09-26T17:30:00Z
SO-202608-00381,CDC-00000381,1,2026-08-11T20:29:31Z,BC,DEV,CAD,1762.27,SMB,2026-08-11T20:39:06Z,2026-09-26T17:30:00Z
SO-202608-00382,CDC-00000382,1,2026-08-11T20:46:16Z,ON,ACC,CAD,127.45,SMB,2026-08-11T20:55:20Z,2026-09-26T17:30:00Z
SO-202608-00383,CDC-00000383,1,2026-08-11T20:51:22Z,ON,DEV,CAD,1631.29,Enterprise,2026-08-11T20:53:23Z,2026-09-26T17:30:00Z
SO-202608-00384,CDC-00000384,1,2026-08-11T23:38:43Z,ON,DEV,CAD,1117.89,Enterprise,2026-08-11T23:46:44Z,2026-09-26T17:30:00Z
SO-202608-00385,CDC-00000385,1,2026-08-11T23:40:56Z,QC,DEV,CAD,736.18,SMB,2026-08-11T23:44:07Z,2026-09-26T17:30:00Z
SO-202608-00386,CDC-00000386,1,2026-08-11T23:47:50Z,ON,ACC,CAD,53.24,Enterprise,2026-08-11T23:48:37Z,2026-09-26T17:30:00Z
SO-202608-00387,CDC-00000387,1,2026-08-12T00:43:37Z,QC,DEV,CAD,442.95,Enterprise,2026-08-12T00:45:13Z,2026-09-26T17:30:00Z
SO-202608-00388,CDC-00000388,1,2026-08-12T02:44:12Z,ON,ACC,CAD,153.65,SMB,2026-08-12T02:53:57Z,2026-09-26T17:30:00Z
SO-202608-00389,CDC-00000389,1,2026-08-12T03:50:42Z,QC,DEV,CAD,1743.78,SMB,2026-08-12T04:00:12Z,2026-09-26T17:30:00Z
SO-202608-00390,CDC-00000390,1,2026-08-12T04:18:23Z,QC,ACC,CAD,139.98,SMB,2026-08-12T04:27:53Z,2026-09-26T17:30:00Z
SO-202608-00391,CDC-00000391,1,2026-08-12T05:24:25Z,BC,DEV,CAD,1616.28,Enterprise,2026-08-12T05:29:42Z,2026-09-26T17:30:00Z
SO-202608-00392,CDC-00000392,1,2026-08-12T05:46:38Z,ON,DEV,CAD,1661.78,Consumer,2026-08-12T05:52:53Z,2026-09-26T17:30:00Z
SO-202608-00393,CDC-00000393,1,2026-08-12T07:28:19Z,ON,DEV,CAD,1283.37,SMB,2026-08-12T07:28:34Z,2026-09-26T17:30:00Z
SO-202608-00394,CDC-00000394,1,2026-08-12T07:29:27Z,BC,SVC,CAD,1138.97,SMB,2026-08-12T07:30:03Z,2026-09-26T17:30:00Z
SO-202608-00395,CDC-00000395,1,2026-08-12T07:50:46Z,BC,DEV,CAD,2057.17,Consumer,2026-08-12T07:58:11Z,2026-09-26T17:30:00Z
SO-202608-00396,CDC-00000396,1,2026-08-12T08:13:27Z,BC,ACC,CAD,190.09,SMB,2026-08-12T08:18:35Z,2026-09-26T17:30:00Z
SO-202608-00397,CDC-00000397,1,2026-08-12T09:00:00Z,ON,ACC,CAD,0.00,Internal Test,2026-08-12T09:00:00Z,2026-09-26T17:30:00Z
SO-202608-00398,CDC-00000398,1,2026-08-12T09:48:30Z,ON,ACC,CAD,144.87,Consumer,2026-08-12T09:52:52Z,2026-09-26T17:30:00Z
SO-202608-00399,CDC-00000399,1,2026-08-12T11:50:54Z,ON,DEV,CAD,1257.88,Enterprise,2026-08-12T11:52:29Z,2026-09-26T17:30:00Z
SO-202608-00400,CDC-00000400,1,2026-08-12T11:54:20Z,AB,DEV,CAD,1277.13,SMB,2026-08-12T11:54:44Z,2026-09-26T17:30:00Z
SO-202608-00401,CDC-00000401,1,2026-08-12T12:12:48Z,ON,DEV,CAD,1954.62,Consumer,2026-08-12T12:21:27Z,2026-09-26T17:30:00Z
SO-202608-00402,CDC-00000402,1,2026-08-12T13:40:04Z,AB,DEV,CAD,1908.41,Enterprise,2026-08-12T13:43:51Z,2026-09-26T17:30:00Z
SO-202608-00403,CDC-00000403,1,2026-08-12T13:45:40Z,BC,DEV,CAD,1077.87,SMB,2026-08-12T13:48:40Z,2026-09-26T17:30:00Z
SO-202608-00404,CDC-00000404,1,2026-08-12T13:56:17Z,QC,DEV,CAD,873.4,SMB,2026-08-12T13:59:09Z,2026-09-26T17:30:00Z
SO-202608-00405,CDC-00000405,1,2026-08-12T14:12:47Z,ON,DEV,CAD,1459.93,SMB,2026-08-12T14:22:12Z,2026-09-26T17:30:00Z
SO-202608-00406,CDC-00000406,1,2026-08-12T15:22:00Z,ON,SVC,USD,696.78,Enterprise,2026-08-12T15:31:47Z,2026-09-26T17:30:00Z
SO-202608-00407,CDC-00000407,1,2026-08-12T16:13:23Z,QC,SVC,USD,474.12,SMB,2026-08-12T16:14:54Z,2026-09-26T17:30:00Z
SO-202608-00408,CDC-00000408,1,2026-08-12T16:17:25Z,ON,DEV,CAD,2306.01,Consumer,2026-08-12T16:17:56Z,2026-09-26T17:30:00Z
SO-202608-00409,CDC-00000409,1,2026-08-12T16:56:07Z,QC,SVC,CAD,1332.61,Enterprise,2026-08-12T16:58:41Z,2026-09-26T17:30:00Z
SO-202608-00410,CDC-00000410,1,2026-08-12T17:00:26Z,AB,ACC,CAD,98.49,Enterprise,2026-08-12T17:09:41Z,2026-09-26T17:30:00Z
SO-202608-00411,CDC-00000411,1,2026-08-12T17:01:36Z,ON,ACC,CAD,128.49,Enterprise,2026-08-12T17:10:16Z,2026-09-26T17:30:00Z
SO-202608-00412,CDC-00000412,1,2026-08-12T17:21:31Z,ON,ACC,USD,171.68,Consumer,2026-08-12T17:24:09Z,2026-09-26T17:30:00Z
SO-202608-00413,CDC-00000413,1,2026-08-12T17:28:00Z,QC,ACC,CAD,180.63,SMB,2026-08-12T17:31:29Z,2026-09-26T17:30:00Z
SO-202608-00414,CDC-00000414,1,2026-08-12T17:47:02Z,BC,ACC,CAD,77.76,Enterprise,2026-08-12T17:53:13Z,2026-09-26T17:30:00Z
SO-202608-00415,CDC-00000415,1,2026-08-12T17:53:17Z,QC,DEV,CAD,835.88,Consumer,2026-08-12T17:57:40Z,2026-09-26T17:30:00Z
SO-202608-00416,CDC-00000416,1,2026-08-12T18:33:04Z,ON,DEV,CAD,1342.95,Consumer,2026-08-12T18:35:18Z,2026-09-26T17:30:00Z
SO-202608-00417,CDC-00000417,1,2026-08-12T18:41:55Z,BC,DEV,CAD,473.7,Consumer,2026-08-12T18:44:03Z,2026-09-26T17:30:00Z
SO-202608-00418,CDC-00000418,1,2026-08-12T19:04:20Z,ON,ACC,CAD,35.42,Enterprise,2026-08-12T19:11:07Z,2026-09-26T17:30:00Z
SO-202608-00419,CDC-00000419,1,2026-08-12T19:15:23Z,ON,ACC,CAD,54.45,Enterprise,2026-08-12T19:19:08Z,2026-09-26T17:30:00Z
SO-202608-00420,CDC-00000420,1,2026-08-12T19:51:49Z,QC,DEV,CAD,998.88,Enterprise,2026-08-12T19:54:58Z,2026-09-26T17:30:00Z
SO-202608-00421,CDC-00000421,1,2026-08-12T19:59:40Z,ON,ACC,CAD,154.07,SMB,2026-08-12T20:03:57Z,2026-09-26T17:30:00Z
SO-202608-00422,CDC-00000422,1,2026-08-12T20:07:32Z,AB,DEV,CAD,2134.84,Enterprise,2026-08-12T20:14:41Z,2026-09-26T17:30:00Z
SO-202608-00423,CDC-00000423,1,2026-08-12T20:26:52Z,BC,DEV,CAD,771.66,SMB,2026-08-12T20:33:44Z,2026-09-26T17:30:00Z
SO-202608-00424,CDC-00000424,1,2026-08-12T20:40:30Z,QC,DEV,CAD,1934.07,Enterprise,2026-08-12T20:42:48Z,2026-09-26T17:30:00Z
SO-202608-00425,CDC-00000425,1,2026-08-12T21:50:46Z,BC,DEV,CAD,722.53,Consumer,2026-08-12T21:56:30Z,2026-09-26T17:30:00Z
SO-202608-00426,CDC-00000426,1,2026-08-12T22:53:15Z,ON,ACC,CAD,197.6,Enterprise,2026-08-12T23:01:29Z,2026-09-26T17:30:00Z
SO-202608-00427,CDC-00000427,1,2026-08-13T01:43:52Z,ON,SVC,CAD,448.65,SMB,2026-08-13T01:44:52Z,2026-09-26T17:30:00Z
SO-202608-00428,CDC-00000428,1,2026-08-13T01:53:34Z,QC,ACC,CAD,66.62,Consumer,2026-08-13T01:58:11Z,2026-09-26T17:30:00Z
SO-202608-00429,CDC-00000429,1,2026-08-13T02:36:07Z,AB,DEV,USD,1422.02,Consumer,2026-08-13T02:38:20Z,2026-09-26T17:30:00Z
SO-202608-00430,CDC-00000430,1,2026-08-13T04:50:28Z,AB,SVC,CAD,854.97,SMB,2026-08-13T04:52:13Z,2026-09-26T17:30:00Z
SO-202608-00431,CDC-00000431,1,2026-08-13T05:44:12Z,AB,DEV,CAD,2031.73,Consumer,2026-08-13T05:49:00Z,2026-09-26T17:30:00Z
SO-202608-00432,CDC-00000432,1,2026-08-13T06:20:13Z,ON,SVC,CAD,929.17,SMB,2026-08-13T06:24:05Z,2026-09-26T17:30:00Z
SO-202608-00433,CDC-00000433,1,2026-08-13T06:32:33Z,QC,SVC,CAD,1113.74,Enterprise,2026-08-13T06:34:07Z,2026-09-26T17:30:00Z
SO-202608-00434,CDC-00000434,1,2026-08-13T07:00:13Z,BC,DEV,CAD,2136.09,SMB,2026-08-13T07:09:28Z,2026-09-26T17:30:00Z
SO-202608-00435,CDC-00000435,1,2026-08-13T07:23:45Z,AB,ACC,CAD,181.63,Consumer,2026-08-13T07:33:42Z,2026-09-26T17:30:00Z
SO-202608-00436,CDC-00000436,1,2026-08-13T07:26:20Z,AB,SVC,CAD,205.38,Consumer,2026-08-13T07:36:03Z,2026-09-26T17:30:00Z
SO-202608-00437,CDC-00000437,1,2026-08-13T08:02:41Z,AB,ACC,CAD,95.84,Enterprise,2026-08-13T08:03:59Z,2026-09-26T17:30:00Z
SO-202608-00438,CDC-00000438,1,2026-08-13T08:34:47Z,QC,ACC,CAD,83.15,Enterprise,2026-08-13T08:40:43Z,2026-09-26T17:30:00Z
SO-202608-00439,CDC-00000439,1,2026-08-13T09:18:51Z,AB,SVC,CAD,185.54,Enterprise,2026-08-13T09:20:49Z,2026-09-26T17:30:00Z
SO-202608-00440,CDC-00000440,1,2026-08-13T09:28:12Z,BC,SVC,CAD,1234.37,Enterprise,2026-08-13T09:29:24Z,2026-09-26T17:30:00Z
SO-202608-00441,CDC-00000441,1,2026-08-13T09:28:36Z,ON,DEV,CAD,1394.13,SMB,2026-08-13T09:38:15Z,2026-09-26T17:30:00Z
SO-202608-00442,CDC-00000442,1,2026-08-13T10:23:13Z,BC,DEV,CAD,1942.39,SMB,2026-08-13T10:30:15Z,2026-09-26T17:30:00Z
SO-202608-00443,CDC-00000443,1,2026-08-13T10:28:46Z,ON,DEV,CAD,1486.57,SMB,2026-08-13T10:34:30Z,2026-09-26T17:30:00Z
SO-202608-00444,CDC-00000444,1,2026-08-13T11:04:04Z,BC,ACC,CAD,136.68,Enterprise,2026-08-13T11:10:55Z,2026-09-26T17:30:00Z
SO-202608-00445,CDC-00000445,1,2026-08-13T11:31:21Z,ON,SVC,CAD,328.15,Enterprise,2026-08-13T11:40:15Z,2026-09-26T17:30:00Z
SO-202608-00446,CDC-00000446,1,2026-08-13T12:50:13Z,BC,ACC,CAD,168.58,Enterprise,2026-08-13T12:55:31Z,2026-09-26T17:30:00Z
SO-202608-00447,CDC-00000447,1,2026-08-13T13:55:52Z,AB,DEV,CAD,1676.15,Enterprise,2026-08-13T14:01:47Z,2026-09-26T17:30:00Z
SO-202608-00448,CDC-00000448,1,2026-08-13T14:31:05Z,BC,DEV,CAD,1799.59,SMB,2026-08-13T14:38:32Z,2026-09-26T17:30:00Z
SO-202608-00449,CDC-00000449,1,2026-08-13T14:40:31Z,ON,SVC,CAD,909.79,Enterprise,2026-08-13T14:47:41Z,2026-09-26T17:30:00Z
SO-202608-00450,CDC-00000450,1,2026-08-13T14:52:02Z,AB,ACC,CAD,29.67,Enterprise,2026-08-13T14:56:51Z,2026-09-26T17:30:00Z
SO-202608-00451,CDC-00000451,1,2026-08-13T15:06:26Z,AB,DEV,CAD,2389.51,SMB,2026-08-13T15:10:55Z,2026-09-26T17:30:00Z
SO-202608-00452,CDC-00000452,1,2026-08-13T15:17:58Z,QC,ACC,CAD,43.02,Consumer,2026-08-13T15:22:22Z,2026-09-26T17:30:00Z
SO-202608-00453,CDC-00000453,1,2026-08-13T16:41:28Z,QC,SVC,CAD,545.14,Consumer,2026-08-13T16:46:37Z,2026-09-26T17:30:00Z
SO-202608-00454,CDC-00000454,1,2026-08-13T16:57:27Z,BC,SVC,USD,1145.8,Consumer,2026-08-13T17:05:36Z,2026-09-26T17:30:00Z
SO-202608-00455,CDC-00000455,1,2026-08-13T17:01:13Z,ON,DEV,CAD,1364.04,SMB,2026-08-13T17:01:30Z,2026-09-26T17:30:00Z
SO-202608-00456,CDC-00000456,1,2026-08-13T17:20:34Z,BC,SVC,CAD,800.23,Enterprise,2026-08-13T17:22:11Z,2026-09-26T17:30:00Z
SO-202608-00457,CDC-00000457,1,2026-08-13T17:34:53Z,ON,SVC,CAD,675.46,SMB,2026-08-13T17:36:32Z,2026-09-26T17:30:00Z
SO-202608-00458,CDC-00000458,1,2026-08-13T17:38:04Z,ON,ACC,CAD,100.73,Enterprise,2026-08-13T17:38:06Z,2026-09-26T17:30:00Z
SO-202608-00459,CDC-00000459,1,2026-08-13T17:57:45Z,QC,ACC,CAD,99.18,Enterprise,2026-08-13T18:06:10Z,2026-09-26T17:30:00Z
SO-202608-00460,CDC-00000460,1,2026-08-13T18:03:43Z,BC,ACC,CAD,82.56,SMB,2026-08-13T18:06:55Z,2026-09-26T17:30:00Z
SO-202608-00461,CDC-00000461,1,2026-08-13T18:42:51Z,AB,DEV,CAD,1653.92,Consumer,2026-08-13T18:47:33Z,2026-09-26T17:30:00Z
SO-202608-00462,CDC-00000462,1,2026-08-13T18:48:38Z,AB,ACC,CAD,40.21,SMB,2026-08-13T18:56:46Z,2026-09-26T17:30:00Z
SO-202608-00463,CDC-00000463,1,2026-08-13T19:08:38Z,ON,ACC,CAD,65.9,SMB,2026-08-13T19:18:06Z,2026-09-26T17:30:00Z
SO-202608-00464,CDC-00000464,1,2026-08-13T19:18:25Z,AB,ACC,CAD,57.08,SMB,2026-08-13T19:27:02Z,2026-09-26T17:30:00Z
SO-202608-00465,CDC-00000465,1,2026-08-13T20:00:46Z,BC,DEV,CAD,1792.89,SMB,2026-08-13T20:05:09Z,2026-09-26T17:30:00Z
SO-202608-00466,CDC-00000466,1,2026-08-13T20:55:38Z,ON,ACC,CAD,160.13,SMB,2026-08-13T21:03:32Z,2026-09-26T17:30:00Z
SO-202608-00467,CDC-00000467,1,2026-08-13T21:00:22Z,ON,ACC,CAD,157.4,Consumer,2026-08-13T21:04:54Z,2026-09-26T17:30:00Z
SO-202608-00468,CDC-00000468,1,2026-08-13T21:07:41Z,BC,SVC,CAD,647.15,Enterprise,2026-08-13T21:14:25Z,2026-09-26T17:30:00Z
SO-202608-00469,CDC-00000469,1,2026-08-13T22:00:38Z,ON,ACC,CAD,181.88,Consumer,2026-08-13T22:01:22Z,2026-09-26T17:30:00Z
SO-202608-00470,CDC-00000470,1,2026-08-13T22:39:30Z,ON,ACC,CAD,140.81,Enterprise,2026-08-13T22:45:51Z,2026-09-26T17:30:00Z
SO-202608-00471,CDC-00000471,1,2026-08-14T03:35:05Z,QC,SVC,CAD,952.51,Consumer,2026-08-14T03:42:54Z,2026-09-26T17:30:00Z
SO-202608-00472,CDC-00000472,1,2026-08-14T04:05:38Z,QC,ACC,CAD,203.37,SMB,2026-08-14T04:10:34Z,2026-09-26T17:30:00Z
SO-202608-00473,CDC-00000473,1,2026-08-14T04:24:39Z,AB,ACC,CAD,219.74,Consumer,2026-08-14T04:29:32Z,2026-09-26T17:30:00Z
SO-202608-00474,CDC-00000474,1,2026-08-14T04:41:07Z,ON,SVC,CAD,650.67,Consumer,2026-08-14T04:47:43Z,2026-09-26T17:30:00Z
SO-202608-00475,CDC-00000475,1,2026-08-14T05:25:42Z,ON,ACC,CAD,73.47,Consumer,2026-08-14T05:26:52Z,2026-09-26T17:30:00Z
SO-202608-00476,CDC-00000476,1,2026-08-14T05:26:30Z,ON,DEV,CAD,1872.82,Enterprise,2026-08-14T05:33:36Z,2026-09-26T17:30:00Z
SO-202608-00477,CDC-00000477,1,2026-08-14T05:50:45Z,AB,DEV,CAD,2034.85,Consumer,2026-08-14T05:52:35Z,2026-09-26T17:30:00Z
SO-202608-00478,CDC-00000478,1,2026-08-14T06:01:27Z,QC,ACC,CAD,37.44,Enterprise,2026-08-14T06:09:33Z,2026-09-26T17:30:00Z
SO-202608-00479,CDC-00000479,1,2026-08-14T06:06:29Z,ON,DEV,CAD,2139.12,Consumer,2026-08-14T06:09:39Z,2026-09-26T17:30:00Z
SO-202608-00480,CDC-00000480,1,2026-08-14T07:13:46Z,QC,DEV,CAD,2218.74,SMB,2026-08-14T07:18:39Z,2026-09-26T17:30:00Z
SO-202608-00481,CDC-00000481,1,2026-08-14T08:25:09Z,QC,SVC,CAD,381.94,SMB,2026-08-14T08:25:48Z,2026-09-26T17:30:00Z
SO-202608-00482,CDC-00000482,1,2026-08-14T09:31:05Z,BC,DEV,CAD,1111.23,Enterprise,2026-08-14T09:33:45Z,2026-09-26T17:30:00Z
SO-202608-00483,CDC-00000483,1,2026-08-14T09:37:05Z,QC,SVC,CAD,524.13,Enterprise,2026-08-14T09:43:20Z,2026-09-26T17:30:00Z
SO-202608-00484,CDC-00000484,1,2026-08-14T12:44:09Z,BC,ACC,CAD,111.52,Consumer,2026-08-14T12:52:07Z,2026-09-26T17:30:00Z
SO-202608-00485,CDC-00000485,1,2026-08-14T13:16:21Z,ON,DEV,CAD,1314.28,Enterprise,2026-08-14T13:18:14Z,2026-09-26T17:30:00Z
SO-202608-00486,CDC-00000486,1,2026-08-14T14:46:56Z,ON,ACC,CAD,211.72,SMB,2026-08-14T14:50:26Z,2026-09-26T17:30:00Z
SO-202608-00487,CDC-00000487,1,2026-08-14T16:25:41Z,ON,DEV,USD,1590.17,SMB,2026-08-14T16:34:23Z,2026-09-26T17:30:00Z
SO-202608-00488,CDC-00000488,1,2026-08-14T16:36:09Z,BC,SVC,CAD,463.65,Consumer,2026-08-14T16:44:16Z,2026-09-26T17:30:00Z
SO-202608-00489,CDC-00000489,1,2026-08-14T16:40:29Z,BC,ACC,USD,200.87,Enterprise,2026-08-14T16:42:16Z,2026-09-26T17:30:00Z
SO-202608-00490,CDC-00000490,1,2026-08-14T17:04:07Z,ON,DEV,CAD,2398.36,Consumer,2026-08-14T17:04:07Z,2026-09-26T17:30:00Z
SO-202608-00490,CDC-00001122,1,2026-08-14T17:04:07Z,ON,DEV,CAD,2398.36,Consumer,2026-08-14T17:05:37Z,2026-09-26T17:30:00Z
SO-202608-00491,CDC-00000491,1,2026-08-14T17:57:52Z,BC,ACC,CAD,91.03,Consumer,2026-08-14T18:06:55Z,2026-09-26T17:30:00Z
SO-202608-00492,CDC-00000492,1,2026-08-14T18:25:00Z,ON,ACC,CAD,84.06,SMB,2026-08-14T18:25:23Z,2026-09-26T17:30:00Z
SO-202608-00493,CDC-00000493,1,2026-08-14T18:34:54Z,BC,DEV,USD,1952.09,Consumer,2026-08-14T18:42:11Z,2026-09-26T17:30:00Z
